20-006800,"https://www.google.co.th/maps/place/13.7428253206,99.91661267",250,P,หน้าตลาดหนองโพ,PTR09,13.74282532,99.91661267
24-009302,"https://www.google.co.th/maps/place/13.759414594,99.8156784277999",20,P,ม.6 บ้านม่วง(ขุนสีห์),PTR07,13.75941459,99.81567843
36-008061,"https://www.google.co.th/maps/place/13.7453459487,99.8234734806",100,P,บ้านหนองสองห้อง (ต.สร้อยฟ้า),PTR07,13.74534595,99.82347348
36-003360,"https://www.google.co.th/maps/place/13.7505934667,99.8155763545999",50,P,บ้านหนองสองห้อง (ต.สร้อยฟ้า),PTR07,13.75059347,99.81557635
36-001815,"https://www.google.co.th/maps/place/13.7368575652999,99.8269072849",50,P,บ้านหนองสองห้อง (ต.สร้อยฟ้า),PTR07,13.73685757,99.82690728
37-017616,"https://www.google.co.th/maps/place/13.71916229,99.8251175370999",50,P,หมู่ 5 ต.ชำแระ (โค้งชำแระพันธ์ปลาขวามือ),PTR07,13.71916229,99.82511754
32-008664,"https://www.google.co.th/maps/place/13.7233707385,99.8316931033999",100,P,ม.3 ต.ชำแระ (บ้านสวนขัวญ),PTR07,13.72337074,99.8316931
43-004337,"https://www.google.co.th/maps/place/13.730818373,99.8337931317",50,P,หม่ 4 ต.ชำแระ (บ้านสวนขัวญ),PTR07,13.73081837,99.83379313
41-006683,"https://www.google.co.th/maps/place/13.7125620792,99.8452216194999",50,P,หมู่ 2 ต.สร้อยฟ้า,PTR07,13.71256208,99.84522162
49-002923,"https://www.google.co.th/maps/place/13.7185843206,99.8434823921",100,P,หมู่ที่ 2 ต.สร้อยฟ้า,PTR07,13.71858432,99.84348239
50-005613,"https://www.google.co.th/maps/place/13.7225515858,99.8433438385",100,P,หมู่ที่ 2 ต.สร้อยฟ้า,PTR07,13.72255159,99.84334384
